# Time-averaged data for fix calcRDF
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
50000 100
52 1.545 0.804491 9.67082
53 1.575 0.785161 10.1238
54 1.605 0.777783 10.5898
55 1.635 0.787623 11.0795
56 1.665 0.785337 11.5858
57 1.695 0.796097 12.1177
58 1.725 0.81428 12.6813
59 1.755 0.8287 13.2749
60 1.785 0.837165 13.8952
61 1.815 0.87365 14.5646
62 1.845 0.899912 15.277
63 1.875 0.9301 16.0375
64 1.905 0.958406 16.8464
65 1.935 0.994078 17.712
66 1.965 1.02699 18.6343
67 1.995 1.06307 19.6183
68 2.025 1.07994 20.6482
69 2.055 1.11254 21.7409
70 2.085 1.1254 22.8787
71 2.115 1.12685 24.051
72 2.145 1.13098 25.2612
73 2.175 1.12585 26.4999
74 2.205 1.11164 27.7569
75 2.235 1.11077 29.0473
76 2.265 1.08596 30.343
77 2.295 1.07289 31.6573
78 2.325 1.06096 32.9911
79 2.355 1.03489 34.3259
80 2.385 1.0208 35.6763
81 2.415 1.00384 37.0379
82 2.445 0.991036 38.4158
83 2.475 0.977882 39.8089
84 2.505 0.969909 41.2244
85 2.535 0.963267 42.664
86 2.565 0.959244 44.1318
87 2.595 0.955417 45.6281
88 2.625 0.95044 47.1512
89 2.655 0.955227 48.7172
90 2.685 0.95478 50.318
91 2.715 0.962543 51.9681
92 2.745 0.961306 53.6527
93 2.775 0.974661 55.3982
94 2.805 0.971226 57.1754
95 2.835 0.981916 59.0108
96 2.865 0.991005 60.9026
97 2.895 0.995578 62.8432
98 2.925 1.00237 64.8376
99 2.955 1.00785 66.8844
100 2.985 1.01003 68.9774
