# Time-averaged data for fix calcRDF
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
50000 100
38 0.9375 0.108485 0.02096
39 0.9625 0.375601 0.0884
40 0.9875 0.823703 0.24408
41 1.0125 1.37722 0.51772
42 1.0375 1.8114 0.89562
43 1.0625 2.10523 1.35624
44 1.0875 2.22516 1.86628
45 1.1125 2.22367 2.39968
46 1.1375 2.1286 2.93348
47 1.1625 1.98519 3.45344
48 1.1875 1.83202 3.95414
49 1.2125 1.65828 4.42664
50 1.2375 1.53023 4.88082
51 1.2625 1.40698 5.31546
52 1.2875 1.2979 5.73244
53 1.3125 1.21664 6.13864
54 1.3375 1.13386 6.53176
55 1.3625 1.05589 6.91166
56 1.3875 1.00945 7.2883
57 1.4125 0.961877 7.66024
58 1.4375 0.909436 8.02446
59 1.4625 0.880975 8.38966
60 1.4875 0.855529 8.75654
61 1.5125 0.838849 9.12846
62 1.5375 0.811006 9.50002
63 1.5625 0.781078 9.8696
64 1.5875 0.801591 10.2611
65 1.6125 0.789827 10.6591
66 1.6375 0.781635 11.0653
67 1.6625 0.786904 11.4869
68 1.6875 0.800942 11.9289
69 1.7125 0.802606 12.3851
70 1.7375 0.81485 12.8618
71 1.7625 0.828473 13.3606
72 1.7875 0.848126 13.8858
73 1.8125 0.86667 14.4376
74 1.8375 0.899332 15.0261
75 1.8625 0.921402 15.6456
76 1.8875 0.943096 16.2968
77 1.9125 0.962022 16.9787
78 1.9375 1.0019 17.7076
79 1.9625 1.02045 18.4693
80 1.9875 1.03458 19.2614
81 2.0125 1.07492 20.1051
82 2.0375 1.09432 20.9856
83 2.0625 1.108 21.8991
84 2.0875 1.12108 22.8459
85 2.1125 1.12832 23.8218
86 2.1375 1.13099 24.8232
87 2.1625 1.12927 25.8467
88 2.1875 1.12008 26.8855
89 2.2125 1.10859 27.9372
90 2.2375 1.09785 29.0024
91 2.2625 1.09102 30.0848
92 2.2875 1.08192 31.182
93 2.3125 1.05842 32.279
94 2.3375 1.05464 33.3958
95 2.3625 1.03219 34.5123
96 2.3875 1.01169 35.63
97 2.4125 1.01219 36.7717
98 2.4375 0.987196 37.9084
99 2.4625 0.981037 39.0614
100 2.4875 0.977695 40.2338
550000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.000786051 0.00012
37 0.9125 0.0163586 0.00276
38 0.9375 0.107663 0.0211
39 0.9625 0.358559 0.08548
40 0.9875 0.838835 0.24402
41 1.0125 1.36202 0.51464
42 1.0375 1.84553 0.89966
43 1.0625 2.11044 1.36142
44 1.0875 2.24174 1.87526
45 1.1125 2.22483 2.40894
46 1.1375 2.1069 2.9373
47 1.1625 1.98122 3.45622
48 1.1875 1.83882 3.95878
49 1.2125 1.66776 4.43398
50 1.2375 1.54243 4.89178
51 1.2625 1.41022 5.32742
52 1.2875 1.30189 5.74568
53 1.3125 1.20107 6.14668
54 1.3375 1.12977 6.53838
55 1.3625 1.07051 6.92354
56 1.3875 1.01057 7.3006
57 1.4125 0.951636 7.66858
58 1.4375 0.907489 8.03202
59 1.4625 0.869782 8.39258
60 1.4875 0.848067 8.75626
61 1.5125 0.829016 9.12382
62 1.5375 0.808431 9.4942
63 1.5625 0.797013 9.87132
64 1.5875 0.790371 10.2574
65 1.6125 0.781651 10.6513
66 1.6375 0.783097 11.0582
67 1.6625 0.789219 11.481
68 1.6875 0.798405 11.9216
69 1.7125 0.815415 12.3851
70 1.7375 0.819602 12.8646
71 1.7625 0.839968 13.3703
72 1.7875 0.857977 13.9016
73 1.8125 0.870534 14.4559
74 1.8375 0.896795 15.0427
75 1.8625 0.906885 15.6524
76 1.8875 0.94185 16.3027
77 1.9125 0.970655 16.9908
78 1.9375 0.999071 17.7177
79 1.9625 1.02614 18.4836
80 1.9875 1.04377 19.2827
81 2.0125 1.06565 20.1192
82 2.0375 1.0894 20.9957
83 2.0625 1.1008 21.9032
84 2.0875 1.1242 22.8527
85 2.1125 1.13373 23.8332
86 2.1375 1.13273 24.8362
87 2.1625 1.1287 25.8592
88 2.1875 1.12793 26.9052
89 2.2125 1.11336 27.9615
90 2.2375 1.11005 29.0386
91 2.2625 1.0939 30.1238
92 2.2875 1.07413 31.2131
93 2.3125 1.05589 32.3074
94 2.3375 1.03449 33.4029
95 2.3625 1.02962 34.5167
96 2.3875 1.01542 35.6384
97 2.4125 0.997814 36.7639
98 2.4375 0.996922 37.9119
99 2.4625 0.987385 39.0723
100 2.4875 0.967238 40.2322
600000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.00091706 0.00014
37 0.9125 0.0126407 0.00218
38 0.9375 0.099914 0.0192
39 0.9625 0.374153 0.08638
40 0.9875 0.843174 0.24574
41 1.0125 1.37239 0.51842
42 1.0375 1.8253 0.89922
43 1.0625 2.10185 1.3591
44 1.0875 2.22734 1.86964
45 1.1125 2.20949 2.39964
46 1.1375 2.13777 2.93574
47 1.1625 1.99581 3.45848
48 1.1875 1.8217 3.95636
49 1.2125 1.67014 4.43224
50 1.2375 1.53461 4.88772
51 1.2625 1.39882 5.31984
52 1.2875 1.29722 5.7366
53 1.3125 1.22335 6.14504
54 1.3375 1.12625 6.53552
55 1.3625 1.07029 6.9206
56 1.3875 0.99996 7.2937
57 1.4125 0.970308 7.6689
58 1.4375 0.918974 8.03694
59 1.4625 0.876633 8.40034
60 1.4875 0.86024 8.76924
61 1.5125 0.819137 9.13242
62 1.5375 0.792584 9.49554
63 1.5625 0.801916 9.87498
64 1.5875 0.79377 10.2627
65 1.6125 0.791335 10.6615
66 1.6375 0.771513 11.0624
67 1.6625 0.780669 11.4806
68 1.6875 0.802537 11.9235
69 1.7125 0.804225 12.3806
70 1.7375 0.818918 12.8597
71 1.7625 0.829869 13.3594
72 1.7875 0.85759 13.8904
73 1.8125 0.870063 14.4444
74 1.8375 0.901044 15.034
75 1.8625 0.90626 15.6433
76 1.8875 0.950685 16.2997
77 1.9125 0.964928 16.9837
78 1.9375 0.994563 17.7073
79 1.9625 1.03093 18.4768
80 1.9875 1.05289 19.2829
81 2.0125 1.07854 20.1295
82 2.0375 1.08845 21.0052
83 2.0625 1.09837 21.9108
84 2.0875 1.11857 22.8554
85 2.1125 1.12867 23.8316
86 2.1375 1.1347 24.8364
87 2.1625 1.13468 25.8648
88 2.1875 1.12433 26.9075
89 2.2125 1.10834 27.959
90 2.2375 1.10663 29.0327
91 2.2625 1.08604 30.1101
92 2.2875 1.07878 31.2042
93 2.3125 1.06587 32.3088
94 2.3375 1.05058 33.4213
95 2.3625 1.02576 34.5309
96 2.3875 1.0177 35.6552
97 2.4125 1.00629 36.7903
98 2.4375 0.994959 37.936
99 2.4625 0.984645 39.0931
100 2.4875 0.968822 40.255
650000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.000786051 0.00012
37 0.9125 0.0152432 0.00258
38 0.9375 0.102145 0.01998
39 0.9625 0.359227 0.08448
40 0.9875 0.834708 0.24224
41 1.0125 1.3748 0.5154
42 1.0375 1.86144 0.90374
43 1.0625 2.11547 1.3666
44 1.0875 2.24602 1.88142
45 1.1125 2.20966 2.41146
46 1.1375 2.1069 2.93982
47 1.1625 1.98191 3.45892
48 1.1875 1.81906 3.95608
49 1.2125 1.67934 4.43458
50 1.2375 1.52767 4.888
51 1.2625 1.41436 5.32492
52 1.2875 1.30126 5.74298
53 1.3125 1.21017 6.14702
54 1.3375 1.13178 6.53942
55 1.3625 1.06795 6.92366
56 1.3875 1.01915 7.30392
57 1.4125 0.955464 7.67338
58 1.4375 0.900148 8.03388
59 1.4625 0.875813 8.39694
60 1.4875 0.850073 8.76148
61 1.5125 0.837451 9.13278
62 1.5375 0.801184 9.49984
63 1.5625 0.794899 9.87596
64 1.5875 0.785785 10.2598
65 1.6125 0.792764 10.6593
66 1.6375 0.789678 11.0696
67 1.6625 0.79187 11.4938
68 1.6875 0.794492 11.9323
69 1.7125 0.811262 12.3934
70 1.7375 0.817687 12.8718
71 1.7625 0.821464 13.3664
72 1.7875 0.838728 13.8858
73 1.8125 0.876659 14.4439
74 1.8375 0.89432 15.0291
75 1.8625 0.913697 15.6434
76 1.8875 0.934783 16.2889
77 1.9125 0.978837 16.9827
78 1.9375 1.00806 17.7161
79 1.9625 1.02715 18.4828
80 1.9875 1.04894 19.2859
81 2.0125 1.07018 20.1259
82 2.0375 1.08788 21.0012
83 2.0625 1.11509 21.9205
84 2.0875 1.12482 22.8705
85 2.1125 1.13156 23.8492
86 2.1375 1.13154 24.8511
87 2.1625 1.13119 25.8763
88 2.1875 1.12536 26.92
89 2.2125 1.10775 27.9709
90 2.2375 1.10432 29.0424
91 2.2625 1.08921 30.123
92 2.2875 1.07083 31.209
93 2.3125 1.0622 32.3099
94 2.3375 1.04729 33.4189
95 2.3625 1.02717 34.53
96 2.3875 1.01464 35.6509
97 2.4125 1.00487 36.7844
98 2.4375 0.995411 37.9306
99 2.4625 0.979046 39.0812
100 2.4875 0.974142 40.2494
700000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.000524034 8e-05
37 0.9125 0.0159868 0.00266
38 0.9375 0.109307 0.02128
39 0.9625 0.364574 0.08674
40 0.9875 0.837459 0.24502
41 1.0125 1.37571 0.51836
42 1.0375 1.82214 0.8985
43 1.0625 2.11958 1.36226
44 1.0875 2.21748 1.87054
45 1.1125 2.19265 2.3965
46 1.1375 2.09973 2.92306
47 1.1625 1.99519 3.44564
48 1.1875 1.84168 3.94898
49 1.2125 1.68299 4.42852
50 1.2375 1.53866 4.8852
51 1.2625 1.41171 5.3213
52 1.2875 1.29853 5.73848
53 1.3125 1.21383 6.14374
54 1.3375 1.12948 6.53534
55 1.3625 1.07429 6.92186
56 1.3875 0.993688 7.29262
57 1.4125 0.960222 7.66392
58 1.4375 0.91483 8.0303
59 1.4625 0.877742 8.39416
60 1.4875 0.848534 8.75804
61 1.5125 0.83894 9.13
62 1.5375 0.809086 9.50068
63 1.5625 0.804325 9.88126
64 1.5875 0.784761 10.2646
65 1.6125 0.780818 10.658
66 1.6375 0.778402 11.0626
67 1.6625 0.789779 11.4856
68 1.6875 0.803841 11.9293
69 1.7125 0.796589 12.382
70 1.7375 0.818371 12.8608
71 1.7625 0.841163 13.3673
72 1.7875 0.859237 13.8993
73 1.8125 0.87022 14.4534
74 1.8375 0.896734 15.0402
75 1.8625 0.918874 15.658
76 1.8875 0.938577 16.306
77 1.9125 0.976552 16.9983
78 1.9375 0.987113 17.7164
79 1.9625 1.02139 18.4788
80 1.9875 1.05213 19.2843
81 2.0125 1.06498 20.1203
82 2.0375 1.0881 20.9957
83 2.0625 1.11349 21.9137
84 2.0875 1.12086 22.8604
85 2.1125 1.13235 23.8397
86 2.1375 1.13178 24.8419
87 2.1625 1.12271 25.8594
88 2.1875 1.12569 26.9034
89 2.2125 1.10172 27.9486
90 2.2375 1.09967 29.0156
91 2.2625 1.08868 30.0957
92 2.2875 1.0758 31.1867
93 2.3125 1.06681 32.2923
94 2.3375 1.04678 33.4008
95 2.3625 1.02162 34.5059
96 2.3875 1.0203 35.6331
97 2.4125 1.00682 36.7687
98 2.4375 0.987317 37.9056
99 2.4625 0.979659 39.0569
100 2.4875 0.970924 40.2213
750000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.000655043 0.0001
37 0.9125 0.017474 0.00292
38 0.9375 0.0965092 0.01936
39 0.9625 0.376938 0.08704
40 0.9875 0.857988 0.2492
41 1.0125 1.38165 0.52372
42 1.0375 1.85243 0.91018
43 1.0625 2.10176 1.37004
44 1.0875 2.2242 1.87986
45 1.1125 2.22217 2.4129
46 1.1375 2.10036 2.93962
47 1.1625 1.97549 3.45704
48 1.1875 1.82748 3.9565
49 1.2125 1.65716 4.42868
50 1.2375 1.53145 4.88322
51 1.2625 1.4086 5.31836
52 1.2875 1.30463 5.7375
53 1.3125 1.20646 6.1403
54 1.3375 1.12446 6.53016
55 1.3625 1.06973 6.91504
56 1.3875 0.993849 7.28586
57 1.4125 0.956447 7.6557
58 1.4375 0.912832 8.02128
59 1.4625 0.879962 8.38606
60 1.4875 0.857768 8.7539
61 1.5125 0.84133 9.12692
62 1.5375 0.818951 9.50212
63 1.5625 0.797901 9.87966
64 1.5875 0.781362 10.2613
65 1.6125 0.783953 10.6564
66 1.6375 0.791949 11.0679
67 1.6625 0.797993 11.4954
68 1.6875 0.796847 11.9352
69 1.7125 0.807497 12.3941
70 1.7375 0.81362 12.8702
71 1.7625 0.833589 13.372
72 1.7875 0.847674 13.8969
73 1.8125 0.871256 14.4517
74 1.8375 0.888146 15.0328
75 1.8625 0.913935 15.6473
76 1.8875 0.938635 16.2954
77 1.9125 0.966733 16.9807
78 1.9375 1.00498 17.7118
79 1.9625 1.01944 18.4728
80 1.9875 1.05892 19.2835
81 2.0125 1.06498 20.1194
82 2.0375 1.09124 20.9974
83 2.0625 1.11094 21.9133
84 2.0875 1.11672 22.8564
85 2.1125 1.12719 23.8313
86 2.1375 1.13946 24.8403
87 2.1625 1.13315 25.8673
88 2.1875 1.1275 26.9129
89 2.2125 1.1185 27.9741
90 2.2375 1.09793 29.0394
91 2.2625 1.08443 30.1152
92 2.2875 1.06502 31.1953
93 2.3125 1.0602 32.2941
94 2.3375 1.03858 33.3939
95 2.3625 1.03147 34.5096
96 2.3875 1.01225 35.6279
97 2.4125 1.00037 36.7563
98 2.4375 0.992823 37.8995
99 2.4625 0.986721 39.0591
100 2.4875 0.977578 40.2315
800000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.00091706 0.00014
37 0.9125 0.0146236 0.0025
38 0.9375 0.100971 0.0197
39 0.9625 0.365019 0.08524
40 0.9875 0.830052 0.24212
41 1.0125 1.37369 0.51506
42 1.0375 1.82492 0.89578
43 1.0625 2.11812 1.35922
44 1.0875 2.21478 1.86688
45 1.1125 2.22759 2.40122
46 1.1375 2.10451 2.92898
47 1.1625 1.98237 3.4482
48 1.1875 1.81716 3.94484
49 1.2125 1.68973 4.4263
50 1.2375 1.53994 4.88336
51 1.2625 1.41727 5.32118
52 1.2875 1.30425 5.7402
53 1.3125 1.20838 6.14364
54 1.3375 1.1345 6.53698
55 1.3625 1.05867 6.91788
56 1.3875 1.00757 7.29382
57 1.4125 0.943671 7.65872
58 1.4375 0.904642 8.02102
59 1.4625 0.889273 8.38966
60 1.4875 0.848814 8.75366
61 1.5125 0.823151 9.11862
62 1.5375 0.823622 9.49596
63 1.5625 0.804156 9.87646
64 1.5875 0.787709 10.2612
65 1.6125 0.792287 10.6605
66 1.6375 0.783097 11.0674
67 1.6625 0.785896 11.4884
68 1.6875 0.799456 11.9296
69 1.7125 0.808095 12.3889
70 1.7375 0.813312 12.8648
71 1.7625 0.83133 13.3653
72 1.7875 0.847804 13.8903
73 1.8125 0.871256 14.445
74 1.8375 0.897437 15.0323
75 1.8625 0.914828 15.6473
76 1.8875 0.951757 16.3045
77 1.9125 0.976834 16.9969
78 1.9375 0.991072 17.718
79 1.9625 1.03283 18.4889
80 1.9875 1.05179 19.2941
81 2.0125 1.06315 20.1286
82 2.0375 1.08532 21.0019
83 2.0625 1.11113 21.9179
84 2.0875 1.11857 22.8626
85 2.1125 1.13121 23.841
86 2.1375 1.12826 24.84
87 2.1625 1.12558 25.8602
88 2.1875 1.11657 26.8957
89 2.2125 1.11283 27.9514
90 2.2375 1.09903 29.0178
91 2.2625 1.09142 30.1006
92 2.2875 1.07943 31.1953
93 2.3125 1.05753 32.2913
94 2.3375 1.05383 33.4072
95 2.3625 1.02831 34.5196
96 2.3875 1.01062 35.636
97 2.4125 1.00145 36.7657
98 2.4375 0.984833 37.8997
99 2.4625 0.983709 39.0558
100 2.4875 0.984166 40.236
850000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.000131009 2e-05
37 0.9125 0.0154911 0.00252
38 0.9375 0.0992096 0.01942
39 0.9625 0.380836 0.0878
40 0.9875 0.84275 0.24708
41 1.0125 1.36202 0.5177
42 1.0375 1.80201 0.89364
43 1.0625 2.11291 1.35594
44 1.0875 2.23005 1.8671
45 1.1125 2.21099 2.39746
46 1.1375 2.103 2.92484
47 1.1625 1.97297 3.4416
48 1.1875 1.83677 3.9436
49 1.2125 1.69274 4.42592
50 1.2375 1.53381 4.88116
51 1.2625 1.42213 5.32048
52 1.2875 1.30108 5.73848
53 1.3125 1.22084 6.14608
54 1.3375 1.13709 6.54032
55 1.3625 1.05939 6.92148
56 1.3875 0.994546 7.29256
57 1.4125 0.953343 7.6612
58 1.4375 0.913481 8.02704
59 1.4625 0.877791 8.39092
60 1.4875 0.851519 8.75608
61 1.5125 0.829016 9.12364
62 1.5375 0.813844 9.4965
63 1.5625 0.797858 9.87402
64 1.5875 0.794425 10.262
65 1.6125 0.797248 10.6638
66 1.6375 0.782097 11.0702
67 1.6625 0.783208 11.4898
68 1.6875 0.79123 11.9265
69 1.7125 0.801691 12.3821
70 1.7375 0.816388 12.8598
71 1.7625 0.823756 13.3557
72 1.7875 0.851421 13.883
73 1.8125 0.864283 14.4332
74 1.8375 0.896337 15.0198
75 1.8625 0.924496 15.6413
76 1.8875 0.936434 16.2879
77 1.9125 0.973081 16.9777
78 1.9375 0.998714 17.7043
79 1.9625 1.01204 18.4597
80 1.9875 1.04466 19.2595
81 2.0125 1.07533 20.1036
82 2.0375 1.098 20.987
83 2.0625 1.11188 21.9037
84 2.0875 1.11781 22.8477
85 2.1125 1.12552 23.8212
86 2.1375 1.12901 24.8209
87 2.1625 1.13108 25.846
88 2.1875 1.11967 26.8844
89 2.2125 1.10998 27.9374
90 2.2375 1.09822 29.003
91 2.2625 1.09175 30.0861
92 2.2875 1.07356 31.1748
93 2.3125 1.06438 32.278
94 2.3375 1.04414 33.3837
95 2.3625 1.0297 34.4975
96 2.3875 1.02148 35.626
97 2.4125 1.00388 36.7583
98 2.4375 0.996974 37.9063
99 2.4625 0.983794 39.0625
100 2.4875 0.969589 40.2252
900000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.00091706 0.00014
37 0.9125 0.0130125 0.00224
38 0.9375 0.108367 0.0207
39 0.9625 0.376269 0.08826
40 0.9875 0.840211 0.24706
41 1.0125 1.38789 0.52282
42 1.0375 1.83498 0.90564
43 1.0625 2.10066 1.36526
44 1.0875 2.23476 1.8775
45 1.1125 2.21041 2.40772
46 1.1375 2.1274 2.94122
47 1.1625 1.98282 3.46056
48 1.1875 1.81299 3.95606
49 1.2125 1.66495 4.43046
50 1.2375 1.54903 4.89022
51 1.2625 1.41475 5.32726
52 1.2875 1.30637 5.74696
53 1.3125 1.20221 6.14834
54 1.3375 1.12492 6.53836
55 1.3625 1.05617 6.91836
56 1.3875 1.00548 7.29352
57 1.4125 0.942895 7.65812
58 1.4375 0.919424 8.02634
59 1.4625 0.877887 8.39026
60 1.4875 0.853431 8.75624
61 1.5125 0.829737 9.12412
62 1.5375 0.811748 9.49602
63 1.5625 0.791729 9.87064
64 1.5875 0.780625 10.2519
65 1.6125 0.776095 10.643
66 1.6375 0.795182 11.0563
67 1.6625 0.787539 11.4781
68 1.6875 0.793839 11.9162
69 1.7125 0.802747 12.3725
70 1.7375 0.820832 12.8528
71 1.7625 0.826115 13.3501
72 1.7875 0.851744 13.8776
73 1.8125 0.882188 14.4392
74 1.8375 0.899668 15.028
75 1.8625 0.918427 15.6454
76 1.8875 0.948426 16.3003
77 1.9125 0.975423 16.9917
78 1.9375 1.00355 17.7219
79 1.9625 1.03165 18.4919
80 1.9875 1.05051 19.2962
81 2.0125 1.06636 20.1332
82 2.0375 1.09111 21.0111
83 2.0625 1.09956 21.9176
84 2.0875 1.11944 22.863
85 2.1125 1.13214 23.8422
86 2.1375 1.14068 24.8523
87 2.1625 1.12801 25.8746
88 2.1875 1.12452 26.9175
89 2.2125 1.10657 27.9673
90 2.2375 1.10476 29.0392
91 2.2625 1.08901 30.1196
92 2.2875 1.06689 31.2016
93 2.3125 1.05884 32.299
94 2.3375 1.04485 33.4054
95 2.3625 1.03438 34.5243
96 2.3875 1.01073 35.6409
97 2.4125 1.00618 36.7758
98 2.4375 0.988463 37.914
99 2.4625 0.980459 39.0663
100 2.4875 0.970073 40.2296
950000 100
1 0.0125 0 0
2 0.0375 0 0
3 0.0625 0 0
4 0.0875 0 0
5 0.1125 0 0
6 0.1375 0 0
7 0.1625 0 0
8 0.1875 0 0
9 0.2125 0 0
10 0.2375 0 0
11 0.2625 0 0
12 0.2875 0 0
13 0.3125 0 0
14 0.3375 0 0
15 0.3625 0 0
16 0.3875 0 0
17 0.4125 0 0
18 0.4375 0 0
19 0.4625 0 0
20 0.4875 0 0
21 0.5125 0 0
22 0.5375 0 0
23 0.5625 0 0
24 0.5875 0 0
25 0.6125 0 0
26 0.6375 0 0
27 0.6625 0 0
28 0.6875 0 0
29 0.7125 0 0
30 0.7375 0 0
31 0.7625 0 0
32 0.7875 0 0
33 0.8125 0 0
34 0.8375 0 0
35 0.8625 0 0
36 0.8875 0.000524034 8e-05
37 0.9125 0.0148715 0.00248
38 0.9375 0.105432 0.02044
39 0.9625 0.376715 0.08808
40 0.9875 0.83238 0.2454
41 1.0125 1.37943 0.51948
42 1.0375 1.85464 0.9064
43 1.0625 2.12406 1.37114
44 1.0875 2.2331 1.883
45 1.1125 2.21024 2.41318
46 1.1375 2.1156 2.94372
47 1.1625 1.98275 3.46304
48 1.1875 1.81372 3.95874
49 1.2125 1.68018 4.43748
50 1.2375 1.54506 4.89606
51 1.2625 1.41999 5.33472
52 1.2875 1.30021 5.75244
53 1.3125 1.19987 6.15304
54 1.3375 1.12838 6.54426
55 1.3625 1.06239 6.9265
56 1.3875 0.996422 7.29828
57 1.4125 0.958981 7.6691
58 1.4375 0.909936 8.03352
59 1.4625 0.875716 8.39654
60 1.4875 0.847834 8.76012
61 1.5125 0.831857 9.12894
62 1.5375 0.811356 9.50066
63 1.5625 0.788475 9.87374
64 1.5875 0.783492 10.2564
65 1.6125 0.781532 10.6503
66 1.6375 0.797991 11.065
