# Time-averaged data for fix calcRDF
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
50000 100
75 2.235 1.16431 20.5746
76 2.265 1.15332 21.4624
77 2.295 1.12721 22.3532
78 2.325 1.11712 23.2593
79 2.355 1.10252 24.1768
80 2.385 1.09902 25.1148
81 2.415 1.08162 26.0613
82 2.445 1.0583 27.0105
83 2.475 1.05497 27.9802
84 2.505 1.04375 28.9629
85 2.535 1.03512 29.961
86 2.565 1.02059 30.9685
87 2.595 1.02854 32.0077
88 2.625 1.01788 33.0601
89 2.655 1.01934 34.1382
90 2.685 1.02039 35.242
91 2.715 1.01273 36.3621
92 2.745 1.01089 37.505
93 2.775 1.00839 38.6701
94 2.805 1.0158 39.8693
95 2.835 1.01964 41.0989
96 2.865 1.02615 42.3627
97 2.895 1.02085 43.6464
98 2.925 1.02833 44.9665
99 2.955 1.03195 46.3186
100 2.985 1.03173 47.6979
550000 100
1 0.015 0 0
2 0.045 0 0
3 0.075 0 0
4 0.105 0 0
5 0.135 0 0
6 0.165 0 0
7 0.195 0 0
8 0.225 0 0
9 0.255 0 0
10 0.285 0 0
11 0.315 0 0
12 0.345 0 0
13 0.375 0 0
14 0.405 0 0
15 0.435 0 0
16 0.465 0 0
17 0.495 0 0
18 0.525 0 0
19 0.555 0 0
20 0.585 0 0
21 0.615 0 0
22 0.645 0 0
23 0.675 0 0
24 0.705 0 0
25 0.735 0 0
26 0.765 0 0
27 0.795 0 0
28 0.825 0 0
29 0.855 0 0
30 0.885 0.000340344 4e-05
31 0.915 0.0130542 0.00168
32 0.945 0.120445 0.01782
33 0.975 0.489186 0.0876
34 1.005 1.13198 0.25916
35 1.035 1.78835 0.54662
36 1.065 2.2525 0.92998
37 1.095 2.44659 1.37016
38 1.125 2.43149 1.83192
39 1.155 2.27785 2.28788
40 1.185 2.11272 2.73304
41 1.215 1.91316 3.15682
42 1.245 1.75071 3.564
43 1.275 1.59033 3.95192
44 1.305 1.45889 4.32472
45 1.335 1.34433 4.68422
46 1.365 1.24926 5.03348
47 1.395 1.15624 5.3711
48 1.425 1.10571 5.708
49 1.455 1.07035 6.048
50 1.485 1.0331 6.38984
51 1.515 0.988293 6.7302
52 1.545 0.951794 7.0711
53 1.575 0.930336 7.41738
54 1.605 0.931017 7.77724
55 1.635 0.916661 8.14492
56 1.665 0.907246 8.5223
57 1.695 0.908635 8.914
58 1.725 0.914575 9.32234
59 1.755 0.92326 9.74902
60 1.785 0.939718 10.1983
61 1.815 0.949899 10.6678
62 1.845 0.976821 11.1667
63 1.875 0.991008 11.6895
64 1.905 1.03537 12.2533
65 1.935 1.04325 12.8394
66 1.965 1.08106 13.4657
67 1.995 1.08871 14.1158
68 2.025 1.11094 14.7994
69 2.055 1.14108 15.5224
70 2.085 1.14328 16.2682
71 2.115 1.1536 17.0424
72 2.145 1.16809 17.8488
73 2.175 1.16914 18.6787
74 2.205 1.14727 19.5157
75 2.235 1.14494 20.3738
76 2.265 1.12461 21.2395
77 2.295 1.12126 22.1256
78 2.325 1.11192 23.0275
79 2.355 1.0998 23.9427
80 2.385 1.08829 24.8715
81 2.415 1.07582 25.8129
82 2.445 1.05248 26.757
83 2.475 1.04442 27.7169
84 2.505 1.03527 28.6917
85 2.535 1.0234 29.6784
86 2.565 1.0291 30.6943
87 2.595 1.02389 31.7289
88 2.625 1.00325 32.7661
89 2.655 1.00433 33.8284
90 2.685 1.00094 34.9111
91 2.715 1.00553 36.0232
92 2.745 1.00589 37.1605
93 2.775 1.00067 38.3167
94 2.805 1.00535 39.5035
95 2.835 1.00362 40.7138
96 2.865 1.01259 41.9609
97 2.895 1.0153 43.2377
98 2.925 1.01954 44.5465
99 2.955 1.02899 45.8946
100 2.985 1.02346 47.2629
600000 100
1 0.015 0 0
2 0.045 0 0
3 0.075 0 0
4 0.105 0 0
5 0.135 0 0
6 0.165 0 0
7 0.195 0 0
8 0.225 0 0
9 0.255 0 0
10 0.285 0 0
11 0.315 0 0
12 0.345 0 0
13 0.375 0 0
14 0.405 0 0
15 0.435 0 0
16 0.465 0 0
17 0.495 0 0
18 0.525 0 0
19 0.555 0 0
20 0.585 0 0
21 0.615 0 0
22 0.645 0 0
23 0.675 0 0
24 0.705 0 0
25 0.735 0 0
26 0.765 0 0
27 0.795 0 0
28 0.825 0 0
29 0.855 0 0
30 0.885 0 0
31 0.915 0.0141686 0.00178
32 0.945 0.126117 0.01868
33 0.975 0.523257 0.09332
34 1.005 1.16603 0.27004
35 1.035 1.83016 0.56422
36 1.065 2.28423 0.95298
37 1.095 2.44359 1.39262
38 1.125 2.40832 1.84998
39 1.155 2.26386 2.30314
40 1.185 2.10171 2.74598
41 1.215 1.92057 3.1714
42 1.245 1.77109 3.58332
43 1.275 1.58082 3.96892
44 1.305 1.44723 4.33874
45 1.335 1.32802 4.69388
46 1.365 1.25813 5.04562
47 1.395 1.18275 5.39098
48 1.425 1.11274 5.73002
49 1.455 1.05908 6.06644
50 1.485 1.00318 6.39838
51 1.515 0.98568 6.73784
52 1.545 0.964749 7.08338
53 1.575 0.942909 7.43434
54 1.605 0.938157 7.79696
55 1.635 0.932218 8.17088
56 1.665 0.917247 8.55242
57 1.695 0.91179 8.94548
58 1.725 0.93088 9.3611
59 1.755 0.927718 9.78984
60 1.785 0.948001 10.2431
61 1.815 0.951194 10.7132
62 1.845 0.981951 11.2148
63 1.875 0.999349 11.7419
64 1.905 1.01991 12.2973
65 1.935 1.04286 12.8832
66 1.965 1.07388 13.5053
67 1.995 1.10345 14.1643
68 2.025 1.12138 14.8542
69 2.055 1.14216 15.578
70 2.085 1.15911 16.334
71 2.115 1.16013 17.1127
72 2.145 1.16386 17.9162
73 2.175 1.17066 18.7471
74 2.205 1.16803 19.5992
75 2.235 1.15407 20.4642
76 2.265 1.14555 21.346
77 2.295 1.13323 22.2416
78 2.325 1.11989 23.1499
79 2.355 1.09923 24.0646
80 2.385 1.09108 24.9958
81 2.415 1.07337 25.9351
82 2.445 1.06158 26.8873
83 2.475 1.04823 27.8508
84 2.505 1.04007 28.83
85 2.535 1.03373 29.8268
86 2.565 1.02851 30.8421
87 2.595 1.02033 31.873
88 2.625 1.01856 32.9261
89 2.655 1.01581 34.0005
90 2.685 1.00997 35.093
91 2.715 1.01455 36.2151
92 2.745 1.01166 37.3588
93 2.775 1.00896 38.5246
94 2.805 1.01453 39.7223
95 2.835 1.01758 40.9494
96 2.865 1.01633 42.2011
97 2.895 1.01673 43.4797
98 2.925 1.02169 44.7913
99 2.955 1.01755 46.1244
100 2.985 1.03059 47.5023
650000 100
1 0.015 0 0
2 0.045 0 0
3 0.075 0 0
4 0.105 0 0
5 0.135 0 0
6 0.165 0 0
7 0.195 0 0
8 0.225 0 0
9 0.255 0 0
10 0.285 0 0
11 0.315 0 0
12 0.345 0 0
13 0.375 0 0
14 0.405 0 0
15 0.435 0 0
16 0.465 0 0
17 0.495 0 0
18 0.525 0 0
19 0.555 0 0
20 0.585 0 0
21 0.615 0 0
22 0.645 0 0
23 0.675 0 0
24 0.705 0 0
25 0.735 0 0
26 0.765 0 0
27 0.795 0 0
28 0.825 0 0
29 0.855 0 0
30 0.885 0.000510516 6e-05
31 0.915 0.0135318 0.00176
32 0.945 0.126565 0.01872
33 0.975 0.517648 0.09256
34 1.005 1.19532 0.27372
35 1.035 1.84708 0.57062
36 1.065 2.23664 0.95128
37 1.095 2.43047 1.38856
38 1.125 2.42064 1.84826
39 1.155 2.28454 2.30556
40 1.185 2.09982 2.748
41 1.215 1.93393 3.17638
42 1.245 1.7624 3.58628
43 1.275 1.60321 3.97734
44 1.305 1.44144 4.34568
45 1.335 1.36444 4.71056
46 1.365 1.24912 5.05978
47 1.395 1.18097 5.40462
48 1.425 1.113 5.74374
49 1.455 1.07186 6.08422
50 1.485 1.01225 6.41916
51 1.515 0.978072 6.756
52 1.545 0.961063 7.10022
53 1.575 0.941297 7.45058
54 1.605 0.939503 7.81372
55 1.635 0.913969 8.18032
56 1.665 0.907631 8.55786
57 1.695 0.915362 8.95246
58 1.725 0.91565 9.36128
59 1.755 0.921962 9.78736
60 1.785 0.940095 10.2368
61 1.815 0.960743 10.7117
62 1.845 0.976077 11.2102
63 1.875 0.995709 11.7355
64 1.905 1.03548 12.2993
65 1.935 1.04845 12.8883
66 1.965 1.06421 13.5049
67 1.995 1.10445 14.1644
68 2.025 1.12255 14.8551
69 2.055 1.14178 15.5786
70 2.085 1.15233 16.3302
71 2.115 1.17264 17.1173
72 2.145 1.17646 17.9295
73 2.175 1.17159 18.7611
74 2.205 1.16534 19.6112
75 2.235 1.16111 20.4815
76 2.265 1.14643 21.364
77 2.295 1.13344 22.2597
78 2.325 1.11774 23.1663
79 2.355 1.09728 24.0794
80 2.385 1.09131 25.0108
81 2.415 1.07125 25.9482
82 2.445 1.06037 26.8994
83 2.475 1.04923 27.8637
84 2.505 1.03612 28.8393
85 2.535 1.02967 29.8321
86 2.565 1.01543 30.8345
87 2.595 1.0228 31.8679
88 2.625 1.01511 32.9174
89 2.655 1.02103 33.9973
90 2.685 1.00854 35.0883
91 2.715 1.00122 36.1956
92 2.745 1.00948 37.3369
93 2.775 1.00719 38.5007
94 2.805 1.01766 39.7021
95 2.835 1.01624 40.9276
96 2.865 1.00962 42.171
97 2.895 1.02284 43.4573
98 2.925 1.01526 44.7606
99 2.955 1.02601 46.1048
100 2.985 1.03132 47.4836
700000 100
1 0.015 0 0
2 0.045 0 0
3 0.075 0 0
4 0.105 0 0
5 0.135 0 0
6 0.165 0 0
7 0.195 0 0
8 0.225 0 0
9 0.255 0 0
10 0.285 0 0
11 0.315 0 0
12 0.345 0 0
13 0.375 0 0
14 0.405 0 0
15 0.435 0 0
16 0.465 0 0
17 0.495 0 0
18 0.525 0 0
19 0.555 0 0
20 0.585 0 0
21 0.615 0 0
22 0.645 0 0
23 0.675 0 0
24 0.705 0 0
25 0.735 0 0
26 0.765 0 0
27 0.795 0 0
28 0.825 0 0
29 0.855 0 0
30 0.885 0.000340344 4e-05
31 0.915 0.012895 0.00166
32 0.945 0.126565 0.01862
33 0.975 0.502366 0.09028
34 1.005 1.15982 0.26606
35 1.035 1.79806 0.55508
36 1.065 2.24675 0.93746
37 1.095 2.4417 1.37676
38 1.125 2.41959 1.83626
39 1.155 2.27965 2.29258
40 1.185 2.10466 2.73604
41 1.215 1.92319 3.16204
42 1.245 1.73101 3.56464
43 1.275 1.58074 3.95022
44 1.305 1.45952 4.32318
45 1.335 1.35442 4.68538
46 1.365 1.24726 5.03408
47 1.395 1.16844 5.37526
48 1.425 1.11221 5.71414
49 1.455 1.04724 6.0468
50 1.485 1.02427 6.38572
51 1.515 0.970871 6.72008
52 1.545 0.978262 7.07046
53 1.575 0.925876 7.41508
54 1.605 0.923773 7.77214
55 1.635 0.909182 8.13682
56 1.665 0.916718 8.51814
57 1.695 0.913646 8.912
58 1.725 0.909961 9.31828
59 1.755 0.92603 9.74624
60 1.785 0.936832 10.1941
61 1.815 0.958073 10.6677
62 1.845 0.965662 11.1609
63 1.875 1.0014 11.6891
64 1.905 1.01411 12.2413
65 1.935 1.04033 12.8258
66 1.965 1.0697 13.4455
67 1.995 1.09394 14.0988
68 2.025 1.10909 14.7812
69 2.055 1.13496 15.5004
70 2.085 1.1569 16.255
71 2.115 1.15658 17.0313
72 2.145 1.17745 17.8441
73 2.175 1.15857 18.6665
74 2.205 1.16208 19.5143
75 2.235 1.14694 20.3739
76 2.265 1.13885 21.2505
77 2.295 1.11382 22.1308
78 2.325 1.11106 23.0319
79 2.355 1.09134 23.9401
80 2.385 1.07449 24.8572
81 2.415 1.06533 25.7894
82 2.445 1.05839 26.7388
83 2.475 1.04697 27.701
84 2.505 1.03791 28.6783
85 2.535 1.03205 29.6734
86 2.565 1.03003 30.6902
87 2.595 1.00546 31.7061
88 2.625 1.01768 32.7583
89 2.655 1.0041 33.8203
90 2.685 1.00695 34.9095
91 2.715 1.00285 36.0187
92 2.745 1.00792 37.1582
93 2.775 0.997291 38.3105
94 2.805 1.00891 39.5016
95 2.835 1.00813 40.7173
96 2.865 1.01909 41.9724
97 2.895 1.00913 43.2414
98 2.925 1.01857 44.549
99 2.955 1.01314 45.8764
100 2.985 1.02127 47.2417
750000 100
1 0.015 0 0
2 0.045 0 0
3 0.075 0 0
4 0.105 0 0
5 0.135 0 0
6 0.165 0 0
7 0.195 0 0
8 0.225 0 0
9 0.255 0 0
10 0.285 0 0
11 0.315 0 0
12 0.345 0 0
13 0.375 0 0
14 0.405 0 0
15 0.435 0 0
16 0.465 0 0
17 0.495 0 0
18 0.525 0 0
19 0.555 0 0
20 0.585 0 0
21 0.615 0 0
22 0.645 0 0
23 0.675 0 0
24 0.705 0 0
25 0.735 0 0
26 0.765 0 0
27 0.795 0 0
28 0.825 0 0
29 0.855 0 0
30 0.885 0.000170172 2e-05
31 0.915 0.0127358 0.00162
32 0.945 0.11955 0.01764
33 0.975 0.511059 0.09054
34 1.005 1.16299 0.2668
35 1.035 1.8095 0.55766
36 1.065 2.26719 0.94352
37 1.095 2.45782 1.38572
38 1.125 2.44781 1.85058
39 1.155 2.29923 2.31082
40 1.185 2.11339 2.75612
41 1.215 1.90937 3.17906
42 1.245 1.74408 3.5847
43 1.275 1.61387 3.97836
44 1.305 1.46625 4.35304
45 1.335 1.34298 4.71218
46 1.365 1.26042 5.06456
47 1.395 1.17892 5.4088
48 1.425 1.11365 5.74812
49 1.455 1.05385 6.08288
50 1.485 1.0146 6.4186
51 1.515 0.998223 6.76238
52 1.545 0.960058 7.10624
53 1.575 0.935602 7.45448
54 1.605 0.920202 7.81016
55 1.635 0.920501 8.17938
56 1.665 0.91292 8.55912
57 1.695 0.910955 8.95182
58 1.725 0.907229 9.35688
59 1.755 0.926376 9.785
60 1.785 0.947248 10.2379
61 1.815 0.957385 10.7111
62 1.845 0.982499 11.2129
63 1.875 0.996847 11.7387
64 1.905 1.01947 12.2939
65 1.935 1.05204 12.8849
66 1.965 1.07899 13.51
67 1.995 1.10398 14.1693
68 2.025 1.1299 14.8645
69 2.055 1.15406 15.5958
70 2.085 1.16251 16.354
71 2.115 1.16162 17.1337
72 2.145 1.16928 17.9409
73 2.175 1.17122 18.7723
74 2.205 1.16474 19.622
75 2.235 1.15129 20.4849
76 2.265 1.1508 21.3707
77 2.295 1.12324 22.2584
78 2.325 1.11064 23.1592
79 2.355 1.10305 24.0771
80 2.385 1.08731 25.0051
81 2.415 1.07744 25.948
82 2.445 1.05598 26.8951
83 2.475 1.04794 27.8583
84 2.505 1.04116 28.8386
85 2.535 1.03442 29.836
86 2.565 1.02169 30.8446
87 2.595 1.01829 31.8735
88 2.625 1.01387 32.9217
89 2.655 1.00904 33.9889
90 2.685 1.00135 35.0721
91 2.715 1.0086 36.1876
92 2.745 1.0142 37.3342
93 2.775 1.00728 38.4981
94 2.805 1.00875 39.689
95 2.835 1.01001 40.907
96 2.865 1.01293 42.1545
97 2.895 1.01856 43.4353
98 2.925 1.01731 44.7413
99 2.955 1.03094 46.092
100 2.985 1.03529 47.4761
800000 100
1 0.015 0 0
2 0.045 0 0
3 0.075 0 0
4 0.105 0 0
5 0.135 0 0
6 0.165 0 0
7 0.195 0 0
8 0.225 0 0
9 0.255 0 0
10 0.285 0 0
11 0.315 0 0
12 0.345 0 0
13 0.375 0 0
14 0.405 0 0
15 0.435 0 0
16 0.465 0 0
17 0.495 0 0
18 0.525 0 0
19 0.555 0 0
20 0.585 0 0
21 0.615 0 0
22 0.645 0 0
23 0.675 0 0
24 0.705 0 0
25 0.735 0 0
26 0.765 0 0
27 0.795 0 0
28 0.825 0 0
29 0.855 0 0
30 0.885 0 0
31 0.915 0.0119398 0.0015
32 0.945 0.126863 0.0185
33 0.975 0.503487 0.09032
34 1.005 1.16405 0.26674
35 1.035 1.82394 0.55992
36 1.065 2.26308 0.94508
37 1.095 2.45393 1.38658
38 1.125 2.42138 1.84642
39 1.155 2.28784 2.30438
40 1.185 2.12867 2.7529
41 1.215 1.92021 3.17824
42 1.245 1.73635 3.58208
43 1.275 1.58336 3.9683
44 1.305 1.45091 4.33906
45 1.335 1.3278 4.69414
46 1.365 1.24468 5.04212
47 1.395 1.17577 5.38544
48 1.425 1.11136 5.72406
49 1.455 1.0456 6.0562
50 1.485 1.03086 6.3973
51 1.515 0.995668 6.7402
52 1.545 0.958048 7.08334
53 1.575 0.943393 7.43448
54 1.605 0.926877 7.79274
55 1.635 0.915465 8.15994
56 1.665 0.93071 8.54708
57 1.695 0.915919 8.94192
58 1.725 0.924878 9.35486
59 1.755 0.943384 9.79084
60 1.785 0.931477 10.2362
61 1.815 0.951437 10.7064
62 1.845 0.974589 11.2042
63 1.875 1.00178 11.7327
64 1.905 1.02402 12.2903
65 1.935 1.04991 12.8801
66 1.965 1.07384 13.5022
67 1.995 1.09976 14.159
68 2.025 1.11754 14.8466
69 2.055 1.14181 15.5701
70 2.085 1.14528 16.3171
71 2.115 1.15053 17.0894
72 2.145 1.1751 17.9006
73 2.175 1.16522 18.7277
74 2.205 1.14906 19.5659
75 2.235 1.1561 20.4324
76 2.265 1.14448 21.3134
77 2.295 1.12397 22.2017
78 2.325 1.11557 23.1065
79 2.355 1.09336 24.0163
80 2.385 1.08977 24.9464
81 2.415 1.06572 25.879
82 2.445 1.05553 26.8258
83 2.475 1.04971 27.7906
84 2.505 1.0327 28.7629
85 2.535 1.02977 29.7559
86 2.565 1.02456 30.7673
87 2.595 1.01497 31.7928
88 2.625 1.0071 32.834
89 2.655 1.01045 33.9028
90 2.685 1.01034 34.9956
91 2.715 1.01338 36.1164
92 2.745 1.00833 37.2564
93 2.775 1.01566 38.43
94 2.805 1.0138 39.6268
95 2.835 1.01281 40.8482
96 2.865 1.01781 42.1017
97 2.895 1.01494 43.378
98 2.925 1.02576 44.6948
99 2.955 1.0223 46.0342
100 2.985 1.0248 47.4043
850000 100
1 0.015 0 0
2 0.045 0 0
3 0.075 0 0
4 0.105 0 0
5 0.135 0 0
6 0.165 0 0
7 0.195 0 0
8 0.225 0 0
9 0.255 0 0
10 0.285 0 0
11 0.315 0 0
12 0.345 0 0
13 0.375 0 0
14 0.405 0 0
15 0.435 0 0
16 0.465 0 0
17 0.495 0 0
18 0.525 0 0
19 0.555 0 0
20 0.585 0 0
21 0.615 0 0
22 0.645 0 0
23 0.675 0 0
24 0.705 0 0
25 0.735 0 0
26 0.765 0 0
27 0.795 0 0
28 0.825 0 0
29 0.855 0 0
30 0.885 0.000170172 2e-05
31 0.915 0.0114622 0.00146
32 0.945 0.130147 0.0189
33 0.975 0.515826 0.09248
34 1.005 1.16088 0.26842
35 1.035 1.86176 0.56768
36 1.065 2.28517 0.9566
37 1.095 2.45715 1.39868
38 1.125 2.45676 1.86524
39 1.155 2.28614 2.32286
40 1.185 2.1226 2.7701
41 1.215 1.92716 3.19698
42 1.245 1.74847 3.60364
43 1.275 1.59657 3.99308
44 1.305 1.45764 4.36556
45 1.335 1.35981 4.7292
46 1.365 1.25842 5.08102
47 1.395 1.17652 5.42456
48 1.425 1.10775 5.76208
49 1.455 1.05706 6.09786
50 1.485 1.02246 6.43618
51 1.515 0.992881 6.77812
52 1.545 0.956652 7.12076
53 1.575 0.931464 7.46746
54 1.605 0.933086 7.82812
55 1.635 0.920551 8.19736
56 1.665 0.927441 8.58314
57 1.695 0.914666 8.97744
58 1.725 0.917128 9.38692
59 1.755 0.937109 9.82
60 1.785 0.948252 10.2733
61 1.815 0.966408 10.751
62 1.845 0.980189 11.2517
63 1.875 0.999766 11.779
64 1.905 1.0281 12.3389
65 1.935 1.05564 12.9319
66 1.965 1.0668 13.55
67 1.995 1.1069 14.211
68 2.025 1.12469 14.903
69 2.055 1.14061 15.6257
70 2.085 1.16006 16.3824
71 2.115 1.1671 17.1658
72 2.145 1.16957 17.9732
73 2.175 1.16266 18.7984
74 2.205 1.17156 19.6531
75 2.235 1.15439 20.5183
76 2.265 1.14487 21.3996
77 2.295 1.12665 22.29
78 2.325 1.10356 23.1851
79 2.355 1.10158 24.1018
80 2.385 1.09272 25.0344
81 2.415 1.07413 25.9743
82 2.445 1.05522 26.9208
83 2.475 1.03852 27.8754
84 2.505 1.04133 28.8558
85 2.535 1.03201 29.8509
86 2.565 1.01954 30.8573
87 2.595 1.02429 31.8923
88 2.625 1.01053 32.9371
89 2.655 1.00575 34.0008
90 2.685 1.00503 35.0879
91 2.715 1.0018 36.1959
92 2.745 1.01487 37.3433
93 2.775 1.01258 38.5133
94 2.805 1.0078 39.7031
95 2.835 1.01891 40.9318
96 2.865 1.0193 42.1872
97 2.895 1.01715 43.4662
98 2.925 1.02122 44.7772
99 2.955 1.02097 46.1149
100 2.985 1.02392 47.4838
900000 100
1 0.015 0 0
2 0.045 0 0
3 0.075 0 0
4 0.105 0 0
5 0.135 0 0
6 0.165 0 0
7 0.195 0 0
8 0.225 0 0
9 0.255 0 0
10 0.285 0 0
11 0.315 0 0
12 0.345 0 0
13 0.375 0 0
14 0.405 0 0
15 0.435 0 0
16 0.465 0 0
17 0.495 0 0
18 0.525 0 0
19 0.555 0 0
20 0.585 0 0
21 0.615 0 0
22 0.645 0 0
23 0.675 0 0
24 0.705 0 0
25 0.735 0 0
26 0.765 0 0
27 0.795 0 0
28 0.825 0 0
29 0.855 0 0
30 0.885 0.000170172 2e-05
31 0.915 0.0140094 0.00178
32 0.945 0.125818 0.01864
33 0.975 0.513582 0.0919
34 1.005 1.16497 0.26846
35 1.035 1.8217 0.56128
36 1.065 2.27495 0.94846
37 1.095 2.43225 1.38606
38 1.125 2.41748 1.84516
39 1.155 2.29913 2.30538
40 1.185 2.1039 2.74868
41 1.215 1.92644 3.1754
42 1.245 1.75182 3.58284
43 1.275 1.59976 3.97306
44 1.305 1.44691 4.3428
45 1.335 1.35592 4.7054
46 1.365 1.25269 5.05562
47 1.395 1.17782 5.39954
48 1.425 1.09436 5.73298
49 1.455 1.05146 6.06698
50 1.485 1.02923 6.40754
51 1.515 0.971974 6.74228
52 1.545 0.954809 7.08426
53 1.575 0.936784 7.43294
54 1.605 0.928429 7.7918
55 1.635 0.930473 8.16502
56 1.665 0.903881 8.541
57 1.695 0.918517 8.93696
58 1.725 0.926938 9.35082
59 1.755 0.925424 9.7785
60 1.785 0.954193 10.2347
61 1.815 0.94998 10.7042
62 1.845 0.972671 11.201
63 1.875 1.0078 11.7327
64 1.905 1.02858 12.2927
65 1.935 1.04179 12.878
66 1.965 1.06949 13.4976
67 1.995 1.09695 14.1527
68 2.025 1.11264 14.8373
69 2.055 1.14913 15.5654
70 2.085 1.15264 16.3173
71 2.115 1.16698 17.1005
72 2.145 1.16904 17.9076
73 2.175 1.16936 18.7376
74 2.205 1.16213 19.5854
75 2.235 1.1562 20.452
76 2.265 1.13716 21.3273
77 2.295 1.1239 22.2155
78 2.325 1.1077 23.114
79 2.355 1.09918 24.0287
80 2.385 1.08569 24.9553
81 2.415 1.06896 25.8907
82 2.445 1.05687 26.8387
83 2.475 1.04538 27.7995
84 2.505 1.0367 28.7756
85 2.535 1.02579 29.7647
86 2.565 1.02339 30.7749
87 2.595 1.01722 31.8027
88 2.625 1.0149 32.852
89 2.655 1.00737 33.9175
90 2.685 1.01485 35.0153
91 2.715 1.01144 36.1339
92 2.745 1.00897 37.2746
93 2.775 1.00861 38.44
94 2.805 1.01004 39.6324
95 2.835 1.00599 40.8456
96 2.865 1.0105 42.0901
97 2.895 1.0157 43.3674
98 2.925 1.01873 44.6751
99 2.955 1.02459 46.0175
100 2.985 1.02833 47.3923
950000 100
1 0.015 0 0
2 0.045 0 0
3 0.075 0 0
4 0.105 0 0
5 0.135 0 0
6 0.165 0 0
7 0.195 0 0
8 0.225 0 0
9 0.255 0 0
10 0.285 0 0
11 0.315 0 0
12 0.345 0 0
13 0.375 0 0
14 0.405 0 0
15 0.435 0 0
16 0.465 0 0
17 0.495 0 0
18 0.525 0 0
19 0.555 0 0
20 0.585 0 0
21 0.615 0 0
22 0.645 0 0
23 0.675 0 0
24 0.705 0 0
25 0.735 0 0
26 0.765 0 0
27 0.795 0 0
28 0.825 0 0
29 0.855 0 0
30 0.885 0.000340344 4e-05
31 0.915 0.0124174 0.0016
32 0.945 0.127759 0.01872
33 0.975 0.502366 0.09038
34 1.005 1.18608 0.27014
35 1.035 1.81361 0.56166
36 1.065 2.2525 0.94502
37 1.095 2.46171 1.38792
38 1.125 2.44865 1.85294
39 1.155 2.29044 2.31142
40 1.185 2.10731 2.75544
41 1.215 1.9417 3.18554
42 1.245 1.75397 3.59348
43 1.275 1.58828 3.9809
44 1.305 1.46108 4.35426
45 1.335 1.35061 4.71544
46 1.365 1.23889 5.0618
47 1.395 1.18111 5.40668
48 1.425 1.11418 5.74616
49 1.455 1.06669 6.085
50 1.485 1.0082 6.4186
51 1.515 0.987654 6.75874
52 1.545 0.951012 7.09936
53 1.575 0.929745 7.44542
54 1.605 0.915235 7.79918
55 1.635 0.908284 8.1635
56 1.665 0.918161 8.54542
57 1.695 0.911419 8.93832
58 1.725 0.926625 9.35204
59 1.755 0.929968 9.78182
60 1.785 0.937668 10.2301
61 1.815 0.963292 10.7062
62 1.845 0.983361 11.2085
63 1.875 1.0111 11.7419
64 1.905 1.00893 12.2912
65 1.935 1.0457 12.8787
66 1.965 1.07353 13.5007
67 1.995 1.1074 14.162
68 2.025 1.12369 14.8534
69 2.055 1.15292 15.5839
70 2.085 1.16371 16.343
71 2.115 1.17375 17.1308
72 2.145 1.17122 17.9393
73 2.175 1.17849 18.7758
74 2.205 1.16866 19.6284
75 2.235 1.15828 20.4965
76 2.265 1.13913 21.3734
77 2.295 1.13278 22.2686
78 2.325 1.11495 23.1729
79 2.355 1.09399 24.0833
80 2.385 1.08243 25.0071
81 2.415 1.08316 25.955
82 2.445 1.0544 26.9008
83 2.475 1.05621 27.8715
84 2.505 1.03682 28.8477
85 2.535 1.02548 29.8365
86 2.565 1.01597 30.8395
87 2.595 1.01455 31.8646
88 2.625 1.01113 32.91
89 2.655 1.00894 33.9771
90 2.685 1.01174 35.0715
91 2.715 1.01021 36.1888
92 2.745 1.01157 37.3324
93 2.775 1.00795 38.4971
94 2.805 1.01568 39.6961
95 2.835 1.01594 40.9213
96 2.865 1.02092 42.1786
97 2.895 1.01649 43.4569
98 2.925 1.03431 44.7847
99 2.955 1.02415 46.1265
100 2.985 1.03297 47.5075
1000000 100
1 0.015 0 0
2 0.045 0 0
3 0.075 0 0
4 0.105 0 0
5 0.135 0 0
6 0.165 0 0
7 0.195 0 0
8 0.225 0 0
9 0.255 0 0
10 0.285 0 0
11 0.315 0 0
12 0.345 0 0
13 0.375 0 0
14 0.405 0 0
15 0.435 0 0
16 0.465 0 0
17 0.495 0 0
18 0.525 0 0
19 0.555 0 0
20 0.585 0 0
21 0.615 0 0
22 0.645 0 0
23 0.675 0 0
24 0.705 0 0
25 0.735 0 0
26 0.765 0 0
27 0.795 0 0
28 0.825 0 0
29 0.855 0 0
30 0.885 0.000510516 6e-05
31 0.915 0.0122582 0.0016
32 0.945 0.126266 0.01852
33 0.975 0.520733 0.0928
34 1.005 1.18265 0.27204
35 1.035 1.88155 0.57448
36 1.065 2.25709 0.95862
37 1.095 2.43025 1.39586
38 1.125 2.43875 1.859
39 1.155 2.31302 2.322
40 1.185 2.12706 2.77018
41 1.215 1.94106 3.20014
42 1.245 1.76593 3.61086
43 1.275 1.59181 3.99914
44 1.305 1.45693 4.37144
45 1.335 1.34104 4.73006
46 1.365 1.26056 5.08248
47 1.395 1.17446 5.42542
48 1.425 1.11096 5.76392
49 1.455 1.06657 6.10272
50 1.485 1.02977 6.44346
51 1.515 0.986551 6.78322
52 1.545 0.960561 7.12726
53 1.575 0.944199 7.4787
